Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
10762 Htp A3Europe B44-46,DVB-S28PSK300003/5,1800,Top Albania Radio,,,,1803 Alb,,,10762 H,tp A3,44-46,,,Top Albania Radio,https://www.lyngsat.com/radiochannels/al/Top-Albania-Radio.html,False,EClutch
10762 Htp A3Europe B44-46,DVB-S28PSK300003/5,1820,Top Gold Radio,,,,1523 Alb,,,10762 H,tp A3,44-46,,,Top Gold Radio,https://www.lyngsat.com/radiochannels/al/Top-Gold-Radio.html,False,EClutch
10762 Htp A3Europe B44-46,DVB-S28PSK300003/5,1820,Top Gold Radio,,,,1523 Alb,,,10762 H,tp A3,44-46,,,Top Gold Radio,https://www.lyngsat.com/radiochannels/al/Top-Gold-Radio.html,False,EClutch
10804 Htp A5Europe B44-46,DVB-S28PSK299502/3,2000,EuroNews Albania,,MPEG-4/HD,2001.0,2002 Alb,,,10804 H,tp A5,44-46,,,EuroNews Albania,https://www.lyngsat.com/tvchannels/fr/EuroNews-Albania.html,False,EClutch
10804 Htp A5Europe B44-46,DVB-S28PSK299502/3,2000,EuroNews Albania,,MPEG-4/HD,2001.0,2002 Alb,,,10804 H,tp A5,44-46,,,EuroNews Albania,https://www.lyngsat.com/tvchannels/fr/EuroNews-Albania.html,False,EClutch
10804 Htp A5Europe B44-46,DVB-S28PSK299502/3,921,My Music Radio,,,,2243 Alb,,,10804 H,tp A5,44-46,,,My Music Radio,https://www.lyngsat.com/radiochannels/al/My-Music-Radio.html,False,EClutch
10804 Htp A5Europe B44-46,DVB-S28PSK299502/3,921,My Music Radio,,,,2243 Alb,,,10804 H,tp A5,44-46,,,My Music Radio,https://www.lyngsat.com/radiochannels/al/My-Music-Radio.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,,New World,,367-60500,,6.6,,N Musa230902,10804 H,tp K5,0,,,,,False,EClutch
11356 Htp N3Sub-Sahara Africa0,DVB-S28PSK450003/4,,New World,,367-60030,,7.9,Conax,A LangeS Pezzana220603,11356 H,tp N3,0,Conax,,,,False,EClutch
12562 Htp H2Sub-Sahara Africa0,DVB-S28PSK300002/3,,New World,,367-60200,,6.6,,Anonymous221218,12562 H,tp H2,0,,,,,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,101,Vision 4,,MPEG-4/SD,1011.0,1012 Fre,,,10804 H,tp K5,0,,,Vision 4,https://www.lyngsat.com/tvchannels/cm/Vision-4.html,False,EClutch
21538 Htp J2Europe C,DVB-S28PSK18333/4,1,Vision 4,,0-1MPEG-4/SD,258.0,7.9 257 Fre,,N Stanislav230726,21538 H,tp J2,,,,Vision 4,https://www.lyngsat.com/tvchannels/cm/Vision-4.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,104,CRTV,,MPEG-4/SD,1041.0,1042 Fre,,,10804 H,tp K5,0,,,CRTV,https://www.lyngsat.com/tvchannels/cm/CRTV.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,105,Hadi TV 5,,MPEG-4/SD,1051.0,1052,,,10804 H,tp K5,0,,,Hadi TV 5,https://www.lyngsat.com/tvchannels/iq/Hadi-TV-5.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,105,Hadi TV 5,,MPEG-4/SD,1051.0,1052,,,10804 H,tp K5,0,,,Hadi TV 5,https://www.lyngsat.com/tvchannels/iq/Hadi-TV-5.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,107,Sen TV,,MPEG-4/SD,1071.0,1072 Fre,,,10804 H,tp K5,0,,,Sen TV,https://www.lyngsat.com/tvchannels/sn/Sen-TV.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,107,Sen TV,,MPEG-4/SD,1071.0,1072 Fre,,,10804 H,tp K5,0,,,Sen TV,https://www.lyngsat.com/tvchannels/sn/Sen-TV.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,108,CRTV News,,MPEG-4/SD,1081.0,1082 Fre,,,10804 H,tp K5,0,,,CRTV News,https://www.lyngsat.com/tvchannels/cm/CRTV-News.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,111,URHC TV,,MPEG-4/SD,1111.0,1112 Fre,,,10804 H,tp K5,0,,,URHC TV,https://www.lyngsat.com/tvchannels/bj/URHC-TV.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,115,RTB TV (Burkina Faso),,MPEG-4/SD,1151.0,1152 Fre,,,10804 H,tp K5,0,,,RTB TV (Burkina Faso),https://www.lyngsat.com/tvchannels/bf/RTB-TV.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,115,RTB TV (Burkina Faso),,MPEG-4/SD,1151.0,1152 Fre,,,10804 H,tp K5,0,,,RTB TV (Burkina Faso),https://www.lyngsat.com/tvchannels/bf/RTB-TV.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,117,Vision 4 RCA,,MPEG-4/SD,1171.0,1172 Fre,,,10804 H,tp K5,0,,,Vision 4 RCA,https://www.lyngsat.com/tvchannels/cm/Vision-4-RCA.html,False,EClutch
21534 Htp J2Europe C,DVB-S28PSK11243/5,1,Vision 4 RCA,,0-1MPEG-4/SD,258.0,5.5 257 Fre,,F Dibba201101,21534 H,tp J2,,,,Vision 4 RCA,https://www.lyngsat.com/tvchannels/cm/Vision-4-RCA.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,118,CRTV Sports and Entertainment,,MPEG-4/SD,1181.0,1182 Fre,,,10804 H,tp K5,0,,,CRTV Sports and Entertainment,https://www.lyngsat.com/tvchannels/cm/CRTV-Sports-and-Entertainment.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,121,LM TV Français,,MPEG-4/SD,1211.0,1212 Fre,,,10804 H,tp K5,0,,,LM TV Français,https://www.lyngsat.com/tvchannels/ci/LM-TV-Francais.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,121,LM TV Français,,MPEG-4/SD,1211.0,1212 Fre,,,10804 H,tp K5,0,,,LM TV Français,https://www.lyngsat.com/tvchannels/ci/LM-TV-Francais.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,131,Arewa 24,,MPEG-4/SD,1311.0,1312 Hau,,,10804 H,tp K5,0,,,Arewa 24,https://www.lyngsat.com/tvchannels/ng/Arewa-24.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,132,Qausain TV,,MPEG-4/HD,1321.0,1322 Hau,,,10804 H,tp K5,0,,,Qausain TV,https://www.lyngsat.com/tvchannels/ng/Qausain-TV.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,133,Daawa TV,,MPEG-4/HD,1331.0,1332 Hau,,,10804 H,tp K5,0,,,Daawa TV,https://www.lyngsat.com/tvchannels/ng/Daawa-TV.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,201,ORTB TV,,MPEG-4/SD,2011.0,2012 Fre,,,10804 H,tp K5,0,,,ORTB TV,https://www.lyngsat.com/tvchannels/bj/ORTB-TV.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,201,ORTB TV,,MPEG-4/SD,2011.0,2012 Fre,,,10804 H,tp K5,0,,,ORTB TV,https://www.lyngsat.com/tvchannels/bj/ORTB-TV.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,205,France 24 Français,,MPEG-4/SD,2051.0,2052 Fre,,,10804 H,tp K5,0,,,France 24 Français,https://www.lyngsat.com/tvchannels/fr/France-24-Francais.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,205,France 24 Français,,MPEG-4/SD,2051.0,2052 Fre,,,10804 H,tp K5,0,,,France 24 Français,https://www.lyngsat.com/tvchannels/fr/France-24-Francais.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,205,France 24 Français,,MPEG-4/SD,2051.0,2052 Fre,,,10804 H,tp K5,0,,,France 24 Français,https://www.lyngsat.com/tvchannels/fr/France-24-Francais.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,205,France 24 Français,,MPEG-4/SD,2051.0,2052 Fre,,,10804 H,tp K5,0,,,France 24 Français,https://www.lyngsat.com/tvchannels/fr/France-24-Francais.html,False,EClutch
11554 Htp L5South East Africa0,DVB-S2QPSK300005/6,8551,France 24 Français,,MPEG-4/SD,342.0,442 Fre,,,11554 H,tp L5,0,,,France 24 Français,https://www.lyngsat.com/tvchannels/fr/France-24-Francais.html,False,EClutch
11554 Htp L5South East Africa0,DVB-S2QPSK300005/6,8551,France 24 Français,,MPEG-4/SD,342.0,442 Fre,,,11554 H,tp L5,0,,,France 24 Français,https://www.lyngsat.com/tvchannels/fr/France-24-Francais.html,False,EClutch
11554 Htp L5South East Africa0,DVB-S2QPSK300005/6,8551,France 24 Français,,MPEG-4/SD,342.0,442 Fre,,,11554 H,tp L5,0,,,France 24 Français,https://www.lyngsat.com/tvchannels/fr/France-24-Francais.html,False,EClutch
11554 Htp L5South East Africa0,DVB-S2QPSK300005/6,8551,France 24 Français,,MPEG-4/SD,342.0,442 Fre,,,11554 H,tp L5,0,,,France 24 Français,https://www.lyngsat.com/tvchannels/fr/France-24-Francais.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,206,Asonga TV,,MPEG-4/SD,2061.0,2062 Spa,,,10804 H,tp K5,0,,,Asonga TV,https://www.lyngsat.com/tvchannels/gq/Asonga-TV.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,206,Asonga TV,,MPEG-4/SD,2061.0,2062 Spa,,,10804 H,tp K5,0,,,Asonga TV,https://www.lyngsat.com/tvchannels/gq/Asonga-TV.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,207,Global TV,,MPEG-4/HD,2071.0,2072 Fre,,,10804 H,tp K5,0,,,Global TV,https://www.lyngsat.com/tvchannels/cm/Global-TV.html,False,EClutch
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,345,Canal 2 International,,MPEG-4/SD,3451.0,3452 Fre,,,10804 H,tp K5,0,,https://www.lyngsat.com/providers/cm/Canal-2-International.html,Canal 2 International,https://www.lyngsat.com/tvchannels/cm/Canal-2-International.html,True,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,345,Canal 2 International,,MPEG-4/SD,3451.0,3452 Fre,,,10804 H,tp K5,0,,https://www.lyngsat.com/providers/cm/Canal-2-International.html,Canal 2 International,https://www.lyngsat.com/tvchannels/cm/Canal-2-International.html,True,Canal 2 International
21576 Htp J2Europe C,DVB-S28PSK36753/4,,Canal 2 International,,1-1,,7.9,,N Stanislav230520,21576 H,tp J2,,,https://www.lyngsat.com/providers/cm/Canal-2-International.html,Canal 2 International,https://www.lyngsat.com/tvchannels/cm/Canal-2-International.html,True,Canal 2 International
21576 Htp J2Europe C,DVB-S28PSK36753/4,,Canal 2 International,,1-1,,7.9,,N Stanislav230520,21576 H,tp J2,,,https://www.lyngsat.com/providers/cm/Canal-2-International.html,Canal 2 International,https://www.lyngsat.com/tvchannels/cm/Canal-2-International.html,True,Canal 2 International
21576 Htp J2Europe C,DVB-S28PSK36753/4,1,Canal 2 International,,MPEG-4/HD,81.0,82 Fre,,,21576 H,tp J2,,,https://www.lyngsat.com/providers/cm/Canal-2-International.html,Canal 2 International,https://www.lyngsat.com/tvchannels/cm/Canal-2-International.html,True,Canal 2 International
21576 Htp J2Europe C,DVB-S28PSK36753/4,1,Canal 2 International,,MPEG-4/HD,81.0,82 Fre,,,21576 H,tp J2,,,https://www.lyngsat.com/providers/cm/Canal-2-International.html,Canal 2 International,https://www.lyngsat.com/tvchannels/cm/Canal-2-International.html,True,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,361,Impact TV,,MPEG-4/SD,3611.0,3612 Fre,,,10804 H,tp K5,0,,,Impact TV,https://www.lyngsat.com/tvchannels/bf/Impact-TV.html,False,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,361,Impact TV,,MPEG-4/SD,3611.0,3612 Fre,,,10804 H,tp K5,0,,,Impact TV,https://www.lyngsat.com/tvchannels/bf/Impact-TV.html,False,Canal 2 International
21562 Htp J2Europe C,DVB-S28PSK10102/3,200,Impact TV,,321-103MPEG-4/SD,101.0,6.6 102 Fre,,Onacila130405,21562 H,tp J2,,,,Impact TV,https://www.lyngsat.com/tvchannels/bf/Impact-TV.html,False,Canal 2 International
21562 Htp J2Europe C,DVB-S28PSK10102/3,200,Impact TV,,321-103MPEG-4/SD,101.0,6.6 102 Fre,,Onacila130405,21562 H,tp J2,,,,Impact TV,https://www.lyngsat.com/tvchannels/bf/Impact-TV.html,False,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,470,Amen TV Sat,,MPEG-4/HD,4701.0,4702 Fre,,,10804 H,tp K5,0,,,Amen TV Sat,https://www.lyngsat.com/tvchannels/cd/Amen-TV-Sat.html,False,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,482,Power TV,,MPEG-4/SD,4821.0,4822 Fre,,,10804 H,tp K5,0,,,Power TV,https://www.lyngsat.com/tvchannels/bj/Power-TV.html,False,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,601,Africa TV 3,,MPEG-4/SD,6011.0,6012 Hau,,,10804 H,tp K5,0,,,Africa TV 3,https://www.lyngsat.com/tvchannels/sd/Africa-TV-3.html,False,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,601,Africa TV 3,,MPEG-4/SD,6011.0,6012 Hau,,,10804 H,tp K5,0,,,Africa TV 3,https://www.lyngsat.com/tvchannels/sd/Africa-TV-3.html,False,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,629,Malikia TV,,MPEG-4/SD,6291.0,6292 Fre,,,10804 H,tp K5,0,,,Malikia TV,https://www.lyngsat.com/tvchannels/sn/Malikia-TV.html,False,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,629,Malikia TV,,MPEG-4/SD,6291.0,6292 Fre,,,10804 H,tp K5,0,,,Malikia TV,https://www.lyngsat.com/tvchannels/sn/Malikia-TV.html,False,Canal 2 International
12687 Htp H5Sub-Sahara Africa0,DVB-S28PSK300003/4,633,Malikia TV,,MPEG-4/SD,6331.0,6332 Fre,,,12687 H,tp H5,0,,,Malikia TV,https://www.lyngsat.com/tvchannels/sn/Malikia-TV.html,False,Canal 2 International
12687 Htp H5Sub-Sahara Africa0,DVB-S28PSK300003/4,633,Malikia TV,,MPEG-4/SD,6331.0,6332 Fre,,,12687 H,tp H5,0,,,Malikia TV,https://www.lyngsat.com/tvchannels/sn/Malikia-TV.html,False,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,640,Voxafrica Afrique,,MPEG-4/SD,6401.0,6402,,,10804 H,tp K5,0,,,Voxafrica Afrique,https://www.lyngsat.com/tvchannels/uk/Voxafrica-Afrique.html,False,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,651,Eden TV,,MPEG-4/SD,6511.0,6512,,,10804 H,tp K5,0,,,Eden TV,https://www.lyngsat.com/tvchannels/bj/Eden-TV.html,False,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,104,CRTV National Radio,,,,1043 Fre,,,10804 H,tp K5,0,,,CRTV National Radio,https://www.lyngsat.com/radiochannels/cm/CRTV-National-Radio.html,False,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,106,Golfe FM Africa,,,,1062 Fre,,,10804 H,tp K5,0,,,Golfe FM Africa,https://www.lyngsat.com/radiochannels/bj/Golfe-FM-Africa.html,False,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,116,RTB Radio,,,,1162 Fre,,,10804 H,tp K5,0,,,RTB Radio,https://www.lyngsat.com/radiochannels/bf/RTB-Radio.html,False,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,133,Alpha Blondy FM,,,,1332 Fre,,,10804 H,tp K5,0,,,Alpha Blondy FM,https://www.lyngsat.com/radiochannels/ci/Alpha-Blondy-FM.html,False,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,133,Alpha Blondy FM,,,,1332 Fre,,,10804 H,tp K5,0,,,Alpha Blondy FM,https://www.lyngsat.com/radiochannels/ci/Alpha-Blondy-FM.html,False,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,373,Radio Biafra,,,,3732 Eng,,,10804 H,tp K5,0,,,Radio Biafra,https://www.lyngsat.com/radiochannels/uk/Radio-Biafra.html,False,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,373,Radio Biafra,,,,3732 Eng,,,10804 H,tp K5,0,,,Radio Biafra,https://www.lyngsat.com/radiochannels/uk/Radio-Biafra.html,False,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,480,Radio Immaculée Conception,,,,4802 Fre,,,10804 H,tp K5,0,,,Radio Immaculée Conception,https://www.lyngsat.com/radiochannels/bj/Radio-Immaculee-Conception.html,False,Canal 2 International
21564 Htp J2Europe C,DVB-S1283/4,1000,Radio Immaculée Conception,,1-1,,5.5 101 Fre,,Onacila140915,21564 H,tp J2,,,,Radio Immaculée Conception,https://www.lyngsat.com/radiochannels/bj/Radio-Immaculee-Conception.html,False,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,600,RFI Afrique,,,,6002 Fre,,,10804 H,tp K5,0,,,RFI Afrique,https://www.lyngsat.com/radiochannels/fr/RFI-Afrique.html,False,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,600,RFI Afrique,,,,6002 Fre,,,10804 H,tp K5,0,,,RFI Afrique,https://www.lyngsat.com/radiochannels/fr/RFI-Afrique.html,False,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,600,RFI Afrique,,,,6002 Fre,,,10804 H,tp K5,0,,,RFI Afrique,https://www.lyngsat.com/radiochannels/fr/RFI-Afrique.html,False,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,600,RFI Afrique,,,,6002 Fre,,,10804 H,tp K5,0,,,RFI Afrique,https://www.lyngsat.com/radiochannels/fr/RFI-Afrique.html,False,Canal 2 International
10845 Htp K7South East Africa0,DVB-S28PSK300002/3,5457,RFI Afrique,,,,5791 Fre,,,10845 H,tp K7,0,,,RFI Afrique,https://www.lyngsat.com/radiochannels/fr/RFI-Afrique.html,False,Canal 2 International
10845 Htp K7South East Africa0,DVB-S28PSK300002/3,5457,RFI Afrique,,,,5791 Fre,,,10845 H,tp K7,0,,,RFI Afrique,https://www.lyngsat.com/radiochannels/fr/RFI-Afrique.html,False,Canal 2 International
10845 Htp K7South East Africa0,DVB-S28PSK300002/3,5457,RFI Afrique,,,,5791 Fre,,,10845 H,tp K7,0,,,RFI Afrique,https://www.lyngsat.com/radiochannels/fr/RFI-Afrique.html,False,Canal 2 International
10845 Htp K7South East Africa0,DVB-S28PSK300002/3,5457,RFI Afrique,,,,5791 Fre,,,10845 H,tp K7,0,,,RFI Afrique,https://www.lyngsat.com/radiochannels/fr/RFI-Afrique.html,False,Canal 2 International
10804 Htp K5Sub-Sahara Africa0,DVB-S28PSK300002/3,660,Diaspora FM,,,,6612,,,10804 H,tp K5,0,,,Diaspora FM,https://www.lyngsat.com/radiochannels/bj/Diaspora-FM.html,False,Canal 2 International
10845 Htp K7South East Africa0,DVB-S28PSK300002/3,,Canal + Réunion,,366-50100,,6.6,MediaguardViaccess,Anonymous220418,10845 H,tp K7,0,"Mediaguard,Viaccess",,,,False,Canal 2 International
10887 Htp K9South East Africa0,DVB-S28PSK300002/3,,Canal + Réunion,,366-15000,,6.6,Mediaguard,Anonymous220418,10887 H,tp K9,0,Mediaguard,,,,False,Canal 2 International
11471 Htp L1South East Africa0,DVB-S28PSK300002/3,,Canal + Réunion,,366-50300,,6.6,MediaguardViaccess,Anonymous220423,11471 H,tp L1,0,"Mediaguard,Viaccess",,,,False,Canal 2 International
11512 Htp L3South East Africa0,DVB-S28PSK300002/3,,Canal + Réunion,,366-50400,,6.6,MediaguardViaccess,Anonymous231229,11512 H,tp L3,0,"Mediaguard,Viaccess",,,,False,Canal 2 International
11637 Htp L9South East Africa0,DVB-S28PSK300002/3,,Canal + Réunion,,366-50500,,6.6,Mediaguard,Anonymous221011,11637 H,tp L9,0,Mediaguard,,,,False,Canal 2 International
10845 Htp K7South East Africa0,DVB-S28PSK300002/3,5419,Voir + Réunion,,MPEG-4/SD,1910.0,1921 Fre,,,10845 H,tp K7,0,,,Voir + Réunion,https://www.lyngsat.com/tvchannels/fr/Voir---Reunion.html,False,Canal 2 International
10845 Htp K7South East Africa0,DVB-S28PSK300002/3,5450,Top FM (Réunion),,,,5091 Fre,,,10845 H,tp K7,0,,,Top FM (Réunion),https://www.lyngsat.com/radiochannels/re/Top-FM.html,False,Canal 2 International
10845 Htp K7South East Africa0,DVB-S28PSK300002/3,5450,Top FM (Réunion),,,,5091 Fre,,,10845 H,tp K7,0,,,Top FM (Réunion),https://www.lyngsat.com/radiochannels/re/Top-FM.html,False,Canal 2 International
10845 Htp K7South East Africa0,DVB-S28PSK300002/3,5451,Viva 98.8 FM,,,,5191 Fre,,,10845 H,tp K7,0,,,Viva 98.8 FM,https://www.lyngsat.com/radiochannels/mg/Viva-988-FM.html,False,Canal 2 International
10845 Htp K7South East Africa0,DVB-S28PSK300002/3,5452,Voltage,,,,5291 Fre,,,10845 H,tp K7,0,,,Voltage,https://www.lyngsat.com/radiochannels/fr/Voltage.html,False,Canal 2 International
10845 Htp K7South East Africa0,DVB-S28PSK300002/3,5452,Voltage,,,,5291 Fre,,,10845 H,tp K7,0,,,Voltage,https://www.lyngsat.com/radiochannels/fr/Voltage.html,False,Canal 2 International
10845 Htp K7South East Africa0,DVB-S28PSK300002/3,5452,Voltage,,,,5291 Fre,,,10845 H,tp K7,0,,,Voltage,https://www.lyngsat.com/radiochannels/fr/Voltage.html,False,Canal 2 International
10845 Htp K7South East Africa0,DVB-S28PSK300002/3,5452,Voltage,,,,5291 Fre,,,10845 H,tp K7,0,,,Voltage,https://www.lyngsat.com/radiochannels/fr/Voltage.html,False,Canal 2 International
11471 Htp L1South East Africa0,DVB-S28PSK300002/3,5175,Voltage,,,,7591 Fre,,,11471 H,tp L1,0,,,Voltage,https://www.lyngsat.com/radiochannels/fr/Voltage.html,False,Canal 2 International
11471 Htp L1South East Africa0,DVB-S28PSK300002/3,5175,Voltage,,,,7591 Fre,,,11471 H,tp L1,0,,,Voltage,https://www.lyngsat.com/radiochannels/fr/Voltage.html,False,Canal 2 International
11471 Htp L1South East Africa0,DVB-S28PSK300002/3,5175,Voltage,,,,7591 Fre,,,11471 H,tp L1,0,,,Voltage,https://www.lyngsat.com/radiochannels/fr/Voltage.html,False,Canal 2 International
11471 Htp L1South East Africa0,DVB-S28PSK300002/3,5175,Voltage,,,,7591 Fre,,,11471 H,tp L1,0,,,Voltage,https://www.lyngsat.com/radiochannels/fr/Voltage.html,False,Canal 2 International
10845 Htp K7South East Africa0,DVB-S28PSK300002/3,5453,Radio Classique,,,,5391 Fre,,,10845 H,tp K7,0,,,Radio Classique,https://www.lyngsat.com/radiochannels/fr/Radio-Classique.html,False,Canal 2 International
10845 Htp K7South East Africa0,DVB-S28PSK300002/3,5453,Radio Classique,,,,5391 Fre,,,10845 H,tp K7,0,,,Radio Classique,https://www.lyngsat.com/radiochannels/fr/Radio-Classique.html,False,Canal 2 International
10845 Htp K7South East Africa0,DVB-S28PSK300002/3,5454,Alliance FM 92,,,,5491 Fre,,,10845 H,tp K7,0,,,Alliance FM 92,https://www.lyngsat.com/radiochannels/mg/Alliance-FM-92.html,False,Canal 2 International
