SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country
,Wide Network Solutions,6478-6478,,DVB-S,27500,2/3,10845 V,tp D7,0.0,,https://www.lyngsat.com/providers/uk/Wide-Network-Solutions.html,,,,,True,Wide Network Solutions,,
,Wide Network Solutions,6478-6478,,DVB-S,27500,2/3,10845 V,tp D7,0.0,,https://www.lyngsat.com/providers/uk/Wide-Network-Solutions.html,,,,,True,Wide Network Solutions,,
,Wide Network Solutions,8478-8478,,DVB-S,27500,2/3,10887 V,tp D9,0.0,,https://www.lyngsat.com/providers/uk/Wide-Network-Solutions.html,,,,,True,Wide Network Solutions,,
,Wide Network Solutions,8478-8478,,DVB-S,27500,2/3,10887 V,tp D9,0.0,,https://www.lyngsat.com/providers/uk/Wide-Network-Solutions.html,,,,,True,Wide Network Solutions,,
,Wide Network Solutions,8478-8478,,DVB-S,27500,2/3,10887 V,tp D9,0.0,,https://www.lyngsat.com/providers/uk/Wide-Network-Solutions.html,,,,,True,Wide Network Solutions,,
,Wide Network Solutions,8478-8478,,DVB-S,27500,2/3,10887 V,tp D9,0.0,,https://www.lyngsat.com/providers/uk/Wide-Network-Solutions.html,,,,,True,Wide Network Solutions,,
,Wide Network Solutions,8478-8478,,DVB-S,27500,2/3,10887 V,tp D9,0.0,,https://www.lyngsat.com/providers/uk/Wide-Network-Solutions.html,,,,,True,Wide Network Solutions,,
,Wide Network Solutions,9478-9478,,DVB-S,27500,2/3,11221 V,,0.0,,https://www.lyngsat.com/providers/uk/Wide-Network-Solutions.html,,,,,True,Wide Network Solutions,,
,Wide Network Solutions,9478-9478,,DVB-S,27500,2/3,11221 V,,0.0,,https://www.lyngsat.com/providers/uk/Wide-Network-Solutions.html,,,,,True,Wide Network Solutions,,
,Wide Network Solutions,9478-9478,,DVB-S,27500,2/3,11221 V,,0.0,,https://www.lyngsat.com/providers/uk/Wide-Network-Solutions.html,,,,,True,Wide Network Solutions,,
,Wide Network Solutions,9478-9478,,DVB-S,27500,2/3,11221 V,,0.0,,https://www.lyngsat.com/providers/uk/Wide-Network-Solutions.html,,,,,True,Wide Network Solutions,,
,Wide Network Solutions,9478-9478,,DVB-S,27500,2/3,11221 V,,0.0,,https://www.lyngsat.com/providers/uk/Wide-Network-Solutions.html,,,,,True,Wide Network Solutions,,
1.0,Avang TV,MPEG-4/HD,101.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Avang TV,https://www.lyngsat.com/tvchannels/us/Avang-TV.html,,,False,Wide Network Solutions,Per,us
1.0,Avang TV,MPEG-4/HD,101.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Avang TV,https://www.lyngsat.com/tvchannels/us/Avang-TV.html,,,False,Wide Network Solutions,Per,us
7.0,Persiana Rap,MPEG-4/HD,3002.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Persiana Rap,https://www.lyngsat.com/tvchannels/fr/Persiana-Rap.html,,,False,Wide Network Solutions,Per,fr
7.0,Persiana Rap,MPEG-4/HD,3002.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Persiana Rap,https://www.lyngsat.com/tvchannels/fr/Persiana-Rap.html,,,False,Wide Network Solutions,Per,fr
8.0,Persiana Sport,MPEG-4/HD,801.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Persiana Sport,https://www.lyngsat.com/tvchannels/fr/Persiana-Sport.html,,,False,Wide Network Solutions,Per,fr
8.0,Persiana Sport,MPEG-4/HD,801.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Persiana Sport,https://www.lyngsat.com/tvchannels/fr/Persiana-Sport.html,,,False,Wide Network Solutions,Per,fr
8.0,Persiana Sport,MPEG-4/HD,801.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Persiana Sport,https://www.lyngsat.com/tvchannels/fr/Persiana-Sport.html,,,False,Wide Network Solutions,Per,fr
8.0,Persiana Sport,MPEG-4/HD,801.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Persiana Sport,https://www.lyngsat.com/tvchannels/fr/Persiana-Sport.html,,,False,Wide Network Solutions,Per,fr
8.0,Persiana Sport,MPEG-4/HD,801.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Persiana Sport,https://www.lyngsat.com/tvchannels/fr/Persiana-Sport.html,,,False,Wide Network Solutions,Per,fr
8.0,Persiana Sport,MPEG-4/HD,801.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Persiana Sport,https://www.lyngsat.com/tvchannels/fr/Persiana-Sport.html,,,False,Wide Network Solutions,Per,fr
11.0,Persiana Sport,MPEG-4/HD,1101.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Persiana Sport,https://www.lyngsat.com/tvchannels/fr/Persiana-Sport.html,,,False,Wide Network Solutions,Per,fr
11.0,Persiana Sport,MPEG-4/HD,1101.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Persiana Sport,https://www.lyngsat.com/tvchannels/fr/Persiana-Sport.html,,,False,Wide Network Solutions,Per,fr
11.0,Persiana Sport,MPEG-4/HD,1101.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Persiana Sport,https://www.lyngsat.com/tvchannels/fr/Persiana-Sport.html,,,False,Wide Network Solutions,Per,fr
11.0,Persiana Sport,MPEG-4/HD,1101.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Persiana Sport,https://www.lyngsat.com/tvchannels/fr/Persiana-Sport.html,,,False,Wide Network Solutions,Per,fr
11.0,Persiana Sport,MPEG-4/HD,1101.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Persiana Sport,https://www.lyngsat.com/tvchannels/fr/Persiana-Sport.html,,,False,Wide Network Solutions,Per,fr
11.0,Persiana Sport,MPEG-4/HD,1101.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Persiana Sport,https://www.lyngsat.com/tvchannels/fr/Persiana-Sport.html,,,False,Wide Network Solutions,Per,fr
45.0,Persiana Sport,MPEG-2/SD,4501.0,DVB-S,27500,2/3,10804 H,tp D6,0.0,,,Persiana Sport,https://www.lyngsat.com/tvchannels/fr/Persiana-Sport.html,,,False,Wide Network Solutions,Per,fr
45.0,Persiana Sport,MPEG-2/SD,4501.0,DVB-S,27500,2/3,10804 H,tp D6,0.0,,,Persiana Sport,https://www.lyngsat.com/tvchannels/fr/Persiana-Sport.html,,,False,Wide Network Solutions,Per,fr
45.0,Persiana Sport,MPEG-2/SD,4501.0,DVB-S,27500,2/3,10804 H,tp D6,0.0,,,Persiana Sport,https://www.lyngsat.com/tvchannels/fr/Persiana-Sport.html,,,False,Wide Network Solutions,Per,fr
45.0,Persiana Sport,MPEG-2/SD,4501.0,DVB-S,27500,2/3,10804 H,tp D6,0.0,,,Persiana Sport,https://www.lyngsat.com/tvchannels/fr/Persiana-Sport.html,,,False,Wide Network Solutions,Per,fr
45.0,Persiana Sport,MPEG-2/SD,4501.0,DVB-S,27500,2/3,10804 H,tp D6,0.0,,,Persiana Sport,https://www.lyngsat.com/tvchannels/fr/Persiana-Sport.html,,,False,Wide Network Solutions,Per,fr
45.0,Persiana Sport,MPEG-2/SD,4501.0,DVB-S,27500,2/3,10804 H,tp D6,0.0,,,Persiana Sport,https://www.lyngsat.com/tvchannels/fr/Persiana-Sport.html,,,False,Wide Network Solutions,Per,fr
10.0,AMC (Afghanistan),MPEG-4/HD,1001.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,AMC (Afghanistan),https://www.lyngsat.com/tvchannels/af/AMC.html,,,False,Wide Network Solutions,,af
10.0,AMC (Afghanistan),MPEG-4/HD,1001.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,AMC (Afghanistan),https://www.lyngsat.com/tvchannels/af/AMC.html,,,False,Wide Network Solutions,,af
12.0,Persiana Science,MPEG-4/HD,1201.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Persiana Science,https://www.lyngsat.com/tvchannels/fr/Persiana-Science.html,,,False,Wide Network Solutions,Per,fr
13.0,Grand Cinema,MPEG-4/HD,1301.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Grand Cinema,https://www.lyngsat.com/tvchannels/tr/Grand-Cinema.html,,,False,Wide Network Solutions,Per,tr
13.0,Grand Cinema,MPEG-4/HD,1301.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Grand Cinema,https://www.lyngsat.com/tvchannels/tr/Grand-Cinema.html,,,False,Wide Network Solutions,Per,tr
14.0,Iran International,MPEG-4/HD,1401.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
14.0,Iran International,MPEG-4/HD,1401.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
14.0,Iran International,MPEG-4/HD,1401.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
14.0,Iran International,MPEG-4/HD,1401.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
14.0,Iran International,MPEG-4/HD,1401.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
14.0,Iran International,MPEG-4/HD,1401.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
14.0,Iran International,MPEG-4/HD,1401.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
14.0,Iran International,MPEG-4/HD,1401.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
33.0,Iran International,MPEG-4/HD,3301.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
33.0,Iran International,MPEG-4/HD,3301.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
33.0,Iran International,MPEG-4/HD,3301.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
33.0,Iran International,MPEG-4/HD,3301.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
33.0,Iran International,MPEG-4/HD,3301.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
33.0,Iran International,MPEG-4/HD,3301.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
33.0,Iran International,MPEG-4/HD,3301.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
33.0,Iran International,MPEG-4/HD,3301.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
705.0,Iran International,MPEG-2/SD,7051.0,DVB-S,27500,2/3,10845 V,tp D7,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
705.0,Iran International,MPEG-2/SD,7051.0,DVB-S,27500,2/3,10845 V,tp D7,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
705.0,Iran International,MPEG-2/SD,7051.0,DVB-S,27500,2/3,10845 V,tp D7,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
705.0,Iran International,MPEG-2/SD,7051.0,DVB-S,27500,2/3,10845 V,tp D7,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
705.0,Iran International,MPEG-2/SD,7051.0,DVB-S,27500,2/3,10845 V,tp D7,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
705.0,Iran International,MPEG-2/SD,7051.0,DVB-S,27500,2/3,10845 V,tp D7,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
705.0,Iran International,MPEG-2/SD,7051.0,DVB-S,27500,2/3,10845 V,tp D7,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
705.0,Iran International,MPEG-2/SD,7051.0,DVB-S,27500,2/3,10845 V,tp D7,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
39.0,Iran International,MPEG-4/HD,2201.0,DVB-S,27500,2/3,10887 V,tp D9,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
39.0,Iran International,MPEG-4/HD,2201.0,DVB-S,27500,2/3,10887 V,tp D9,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
39.0,Iran International,MPEG-4/HD,2201.0,DVB-S,27500,2/3,10887 V,tp D9,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
39.0,Iran International,MPEG-4/HD,2201.0,DVB-S,27500,2/3,10887 V,tp D9,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
39.0,Iran International,MPEG-4/HD,2201.0,DVB-S,27500,2/3,10887 V,tp D9,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
39.0,Iran International,MPEG-4/HD,2201.0,DVB-S,27500,2/3,10887 V,tp D9,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
39.0,Iran International,MPEG-4/HD,2201.0,DVB-S,27500,2/3,10887 V,tp D9,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
39.0,Iran International,MPEG-4/HD,2201.0,DVB-S,27500,2/3,10887 V,tp D9,0.0,,,Iran International,https://www.lyngsat.com/tvchannels/uk/Iran-International.html,,,False,Wide Network Solutions,Per,uk
15.0,Iran Movie,MPEG-4/HD,1501.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Iran Movie,https://www.lyngsat.com/tvchannels/--/Iran-Movie.html,,,False,Wide Network Solutions,Per,--
16.0,FX 1,MPEG-4/HD,1601.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,FX 1,https://www.lyngsat.com/tvchannels/fr/FX-1.html,,,False,Wide Network Solutions,Per,fr
16.0,FX 1,MPEG-4/HD,1601.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,FX 1,https://www.lyngsat.com/tvchannels/fr/FX-1.html,,,False,Wide Network Solutions,Per,fr
16.0,FX 1,MPEG-4/HD,1601.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,FX 1,https://www.lyngsat.com/tvchannels/fr/FX-1.html,,,False,Wide Network Solutions,Per,fr
16.0,FX 1,MPEG-4/HD,1601.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,FX 1,https://www.lyngsat.com/tvchannels/fr/FX-1.html,,,False,Wide Network Solutions,Per,fr
19.0,FX 1,MPEG-4/HD,1901.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,FX 1,https://www.lyngsat.com/tvchannels/fr/FX-1.html,,,False,Wide Network Solutions,Per,fr
19.0,FX 1,MPEG-4/HD,1901.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,FX 1,https://www.lyngsat.com/tvchannels/fr/FX-1.html,,,False,Wide Network Solutions,Per,fr
19.0,FX 1,MPEG-4/HD,1901.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,FX 1,https://www.lyngsat.com/tvchannels/fr/FX-1.html,,,False,Wide Network Solutions,Per,fr
19.0,FX 1,MPEG-4/HD,1901.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,FX 1,https://www.lyngsat.com/tvchannels/fr/FX-1.html,,,False,Wide Network Solutions,Per,fr
17.0,Toronto Farsi Network promo,MPEG-4/HD,1701.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,,,,,False,Wide Network Solutions,Per,
18.0,Cafe Trade TV,MPEG-4/HD,1801.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Cafe Trade TV,https://www.lyngsat.com/tvchannels/--/Cafe-Trade-TV.html,,,False,Wide Network Solutions,Per,--
19.0,Rahe Nejat TV,MPEG-4/HD,3004.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Rahe Nejat TV,https://www.lyngsat.com/tvchannels/us/Rahe-Nejat-TV.html,,,False,Wide Network Solutions,Per,us
19.0,Rahe Nejat TV,MPEG-4/HD,3004.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Rahe Nejat TV,https://www.lyngsat.com/tvchannels/us/Rahe-Nejat-TV.html,,,False,Wide Network Solutions,Per,us
20.0,4 Turk,MPEG-4/HD,3000.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,4 Turk,https://www.lyngsat.com/tvchannels/fr/4-Turk.html,,,False,Wide Network Solutions,,fr
21.0,Gord Afarid TV,MPEG-4/HD,2101.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Gord Afarid TV,https://www.lyngsat.com/tvchannels/--/Gord-Afarid-TV.html,,,False,Wide Network Solutions,Per,--
21.0,Gord Afarid TV,MPEG-4/HD,2101.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Gord Afarid TV,https://www.lyngsat.com/tvchannels/--/Gord-Afarid-TV.html,,,False,Wide Network Solutions,Per,--
22.0,Gord Afarid TV,MPEG-2/SD,2201.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Gord Afarid TV,https://www.lyngsat.com/tvchannels/--/Gord-Afarid-TV.html,,,False,Wide Network Solutions,Per,--
22.0,Gord Afarid TV,MPEG-2/SD,2201.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,Gord Afarid TV,https://www.lyngsat.com/tvchannels/--/Gord-Afarid-TV.html,,,False,Wide Network Solutions,Per,--
23.0,FX 2,MPEG-4/HD,2301.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,FX 2,https://www.lyngsat.com/tvchannels/fr/FX-2.html,,,False,Wide Network Solutions,Per,fr
23.0,FX 2,MPEG-4/HD,2301.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,FX 2,https://www.lyngsat.com/tvchannels/fr/FX-2.html,,,False,Wide Network Solutions,Per,fr
23.0,FX 2,MPEG-4/HD,2301.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,FX 2,https://www.lyngsat.com/tvchannels/fr/FX-2.html,,,False,Wide Network Solutions,Per,fr
23.0,FX 2,MPEG-4/HD,2301.0,DVB-S,27500,2/3,10762 V,tp D3,0.0,,,FX 2,https://www.lyngsat.com/tvchannels/fr/FX-2.html,,,False,Wide Network Solutions,Per,fr
20.0,FX 2,MPEG-4/HD,2001.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,FX 2,https://www.lyngsat.com/tvchannels/fr/FX-2.html,,,False,Wide Network Solutions,Per,fr
20.0,FX 2,MPEG-4/HD,2001.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,FX 2,https://www.lyngsat.com/tvchannels/fr/FX-2.html,,,False,Wide Network Solutions,Per,fr
20.0,FX 2,MPEG-4/HD,2001.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,FX 2,https://www.lyngsat.com/tvchannels/fr/FX-2.html,,,False,Wide Network Solutions,Per,fr
20.0,FX 2,MPEG-4/HD,2001.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,FX 2,https://www.lyngsat.com/tvchannels/fr/FX-2.html,,,False,Wide Network Solutions,Per,fr
1.0,Andisheh TV,MPEG-4/HD,256.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Andisheh TV,https://www.lyngsat.com/tvchannels/us/Andisheh-TV.html,,,False,Wide Network Solutions,Per,us
4.0,Derakhte Zendegi TV,MPEG-4/HD,401.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Derakhte Zendegi TV,https://www.lyngsat.com/tvchannels/de/Derakhte-Zendegi-TV.html,,,False,Wide Network Solutions,Per,de
4.0,Derakhte Zendegi TV,MPEG-4/HD,401.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Derakhte Zendegi TV,https://www.lyngsat.com/tvchannels/de/Derakhte-Zendegi-TV.html,,,False,Wide Network Solutions,Per,de
5.0,Persiana Latino,MPEG-4/HD,501.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Persiana Latino,https://www.lyngsat.com/tvchannels/fr/Persiana-Latino.html,,,False,Wide Network Solutions,Per,fr
5.0,Persiana Latino,MPEG-4/HD,501.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Persiana Latino,https://www.lyngsat.com/tvchannels/fr/Persiana-Latino.html,,,False,Wide Network Solutions,Per,fr
6.0,Persiana Two,MPEG-4/HD,601.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Persiana Two,https://www.lyngsat.com/tvchannels/fr/Persiana-Two.html,,,False,Wide Network Solutions,Per,fr
6.0,Persiana Two,MPEG-4/HD,601.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Persiana Two,https://www.lyngsat.com/tvchannels/fr/Persiana-Two.html,,,False,Wide Network Solutions,Per,fr
7.0,Meta Film TV,MPEG-4/HD,701.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Meta Film TV,https://www.lyngsat.com/tvchannels/--/Meta-Film-TV.html,,,False,Wide Network Solutions,Per,--
12.0,Eenak Farsi,MPEG-4/HD,1201.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Eenak Farsi,https://www.lyngsat.com/tvchannels/uk/Eenak-Farsi.html,,,False,Wide Network Solutions,Per,uk
14.0,4U Family,MPEG-4/HD,1401.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,4U Family,https://www.lyngsat.com/tvchannels/tr/4U-Family.html,,,False,Wide Network Solutions,Per,tr
17.0,1TV,MPEG-4/HD,1701.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,1TV,https://www.lyngsat.com/tvchannels/af/1TV.html,,,False,Wide Network Solutions,Prs,af
25.0,Go2 Travel,MPEG-4/HD,2501.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Go2 Travel,https://www.lyngsat.com/tvchannels/--/Go2-Travel.html,,,False,Wide Network Solutions,Eng,--
26.0,PMC Royale,MPEG-4/HD,2601.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,PMC Royale,https://www.lyngsat.com/tvchannels/ch/PMC-Royale.html,,,False,Wide Network Solutions,Per,ch
27.0,Tapesh 2,MPEG-4/HD,2701.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Tapesh 2,https://www.lyngsat.com/tvchannels/us/Tapesh-2.html,,,False,Wide Network Solutions,Per,us
34.0,PBC Tapesh,MPEG-4/HD,3401.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,PBC Tapesh,https://www.lyngsat.com/tvchannels/us/PBC-Tapesh.html,,,False,Wide Network Solutions,Per,us
35.0,Sun Music TV,MPEG-4/HD,3501.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Sun Music TV,https://www.lyngsat.com/tvchannels/my/Sun-Music-TV.html,,,False,Wide Network Solutions,,my
35.0,Sun Music TV,MPEG-4/HD,3501.0,DVB-S2,30000,3/4,10762 H,tp D4,0.0,,,Sun Music TV,https://www.lyngsat.com/tvchannels/my/Sun-Music-TV.html,,,False,Wide Network Solutions,,my
