Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
3478 VC0,DVB-S2QPSK32002/3,3.0,Lao Security Radio,,,,4112 Lao,,,DVB-S2,3200.0,2/3,3478 V,,0.0,,,Lao Security Radio,https://www.lyngsat.com/radiochannels/la/Lao-Security-Radio.html,,,False,
3576 Vtp 5BC0,DVB-S28PSK216002/3,,MWD Digital TV,,1-1,,6.6,,Albert I230829,DVB-S2,21600.0,2/3,3576 V,tp 5B,0.0,,https://www.lyngsat.com/providers/mm/MWD-Digital-TV.html,,,,,True,MWD Digital TV
3576 Vtp 5BC0,DVB-S28PSK216002/3,1.0,MWD Variety,,MPEG-4/HD,49.0,51 Bur,,,DVB-S2,21600.0,2/3,3576 V,tp 5B,0.0,,,MWD Variety,https://www.lyngsat.com/tvchannels/mm/MWD-Variety.html,,,False,MWD Digital TV
3576 Vtp 5BC0,DVB-S28PSK216002/3,2.0,TVM (Myanmar),,MPEG-4/HD,65.0,67 Bur,,,DVB-S2,21600.0,2/3,3576 V,tp 5B,0.0,,,TVM (Myanmar),https://www.lyngsat.com/tvchannels/mm/TVM.html,,,False,MWD Digital TV
3576 Vtp 5BC0,DVB-S28PSK216002/3,3.0,MWD Education Knowledge & Sports,,MPEG-4/HD,81.0,83 Bur,,,DVB-S2,21600.0,2/3,3576 V,tp 5B,0.0,,,MWD Education Knowledge & Sports,https://www.lyngsat.com/tvchannels/mm/MWD-Education-Knowledge-and-Sports.html,,,False,MWD Digital TV
3576 Vtp 5BC0,DVB-S28PSK216002/3,4.0,MWD,,MPEG-4/HD,97.0,99 Bur,,,DVB-S2,21600.0,2/3,3576 V,tp 5B,0.0,,,MWD,https://www.lyngsat.com/tvchannels/mm/MWD.html,,,False,MWD Digital TV
3591 Vtp 5BC0,DVB-S28PSK32003/5,1.0,MWD,,8192-4096MPEG-4/HD,512.0,5.54112 Bur,,Albert I230903,DVB-S2,3200.0,3/5,3591 V,tp 5B,0.0,,,MWD,https://www.lyngsat.com/tvchannels/mm/MWD.html,,,False,MWD Digital TV
3576 Vtp 5BC0,DVB-S28PSK216002/3,5.0,Channel Light,,MPEG-4/HD,113.0,115 Bur,,,DVB-S2,21600.0,2/3,3576 V,tp 5B,0.0,,,Channel Light,https://www.lyngsat.com/tvchannels/mm/Channel-Light.html,,,False,MWD Digital TV
3576 Vtp 5BC0,DVB-S28PSK216002/3,6.0,Golden Land,,MPEG-4/HD,129.0,131 Bur,,,DVB-S2,21600.0,2/3,3576 V,tp 5B,0.0,,,Golden Land,https://www.lyngsat.com/tvchannels/mm/Golden-Land.html,,,False,MWD Digital TV
3576 Vtp 5BC0,DVB-S28PSK216002/3,7.0,WAF,,MPEG-4/HD,145.0,147 Bur,,,DVB-S2,21600.0,2/3,3576 V,tp 5B,0.0,,,WAF,https://www.lyngsat.com/tvchannels/mm/WAF.html,,,False,MWD Digital TV
3576 Vtp 5BC0,DVB-S28PSK216002/3,9.0,[Star FM Radio info card],,MPEG-4/SD,177.0,178 Bur,,,DVB-S2,21600.0,2/3,3576 V,tp 5B,0.0,,,,,,,False,MWD Digital TV
3576 Vtp 5BC0,DVB-S28PSK216002/3,8.0,Thazin FM Radio,,,,32 Bur,,,DVB-S2,21600.0,2/3,3576 V,tp 5B,0.0,,,Thazin FM Radio,https://www.lyngsat.com/radiochannels/mm/Thazin-FM-Radio.html,,,False,MWD Digital TV
3576 Vtp 5BC0,DVB-S28PSK216002/3,9.0,Star FM Radio,,,,178 Bur,,,DVB-S2,21600.0,2/3,3576 V,tp 5B,0.0,,,Star FM Radio,https://www.lyngsat.com/radiochannels/mm/Star-FM-Radio.html,,,False,MWD Digital TV
3632 Vtp 6BC0,DVB-S28PSK24002/3,1000.0,TV Today (Nepal),,?-?MPEG-4/HD,1001.0,6.61002 Nep,,Albert I230625,DVB-S2,2400.0,2/3,3632 V,tp 6B,0.0,,,,,,,False,MWD Digital TV
3637 Vtp 6BC0,DVB-S28PSK48002/3,1.0,Galaxy 4K,,?-?MPEG-4/HD,33.0,6.6  34 Nep,,C Sutton211019,DVB-S2,4800.0,2/3,3637 V,tp 6B,0.0,,,,,,,False,MWD Digital TV
3647 Htp 7AC0,DVB-S2QPSK32003/4,1.0,LATV (Laos),,?-?MPEG-4/HD,4113.0,4.04352 Lao,,Albert I191224,DVB-S2,3200.0,3/4,3647 H,tp 7A,0.0,,,,,,,False,MWD Digital TV
3647 Htp 7AC0,DVB-S2QPSK32003/4,10.0,LATV FM,,,,80 Lao,,,DVB-S2,3200.0,3/4,3647 H,tp 7A,0.0,,,LATV FM,https://www.lyngsat.com/radiochannels/la/LATV-FM.html,,,False,MWD Digital TV
3650 Htp 7AC0,DVB-S2QPSK31003/4,1.0,VTE 9,,?-0MPEG-4/HD,4112.0,4.04114 Lao,,Albert I200905,DVB-S2,3100.0,3/4,3650 H,tp 7A,0.0,,,,,,,False,MWD Digital TV
3651 Vtp 7BC0,DVB-S28PSK120002/3,,LaoSat,,65281-1,,6.6,,Albert I240318,DVB-S2,12000.0,2/3,3651 V,tp 7B,0.0,,https://www.lyngsat.com/providers/la/LaoSat.html,,,,,True,LaoSat
3651 Vtp 7BC0,DVB-S28PSK120002/3,2.0,Sananda,,MPEG-4/HD,101.0,102 Ben,,,DVB-S2,12000.0,2/3,3651 V,tp 7B,0.0,,,Sananda,https://www.lyngsat.com/tvchannels/--/Sananda.html,,,False,LaoSat
3651 Vtp 7BC0,DVB-S28PSK120002/3,4.0,Filmy Bangla TV,,MPEG-4/HD,104.0,105 Ben,,,DVB-S2,12000.0,2/3,3651 V,tp 7B,0.0,,,Filmy Bangla TV,https://www.lyngsat.com/tvchannels/--/Filmy-Bangla-TV.html,,,False,LaoSat
3651 Vtp 7BC0,DVB-S28PSK120002/3,5.0,Goldmines Bangla,,MPEG-4/HD,107.0,108 Ben,,,DVB-S2,12000.0,2/3,3651 V,tp 7B,0.0,,,Goldmines Bangla,https://www.lyngsat.com/tvchannels/--/Goldmines-Bangla.html,,,False,LaoSat
3651 Vtp 7BC0,DVB-S28PSK120002/3,6.0,Tara Bangla Cinema,,MPEG-4/HD,110.0,111 Ben,,,DVB-S2,12000.0,2/3,3651 V,tp 7B,0.0,,,Tara Bangla Cinema,https://www.lyngsat.com/tvchannels/--/Tara-Bangla-Cinema.html,,,False,LaoSat
3651 Vtp 7BC0,DVB-S28PSK120002/3,8.0,K21 News,,MPEG-4/SD,119.0,120 Urd,,,DVB-S2,12000.0,2/3,3651 V,tp 7B,0.0,,,K21 News,https://www.lyngsat.com/tvchannels/pk/K21-News.html,,,False,LaoSat
3651 Vtp 7BC0,DVB-S28PSK120002/3,11.0,Sun Bangla Cinema,,MPEG-4/HD,116.0,117 Ben,,,DVB-S2,12000.0,2/3,3651 V,tp 7B,0.0,,,Sun Bangla Cinema,https://www.lyngsat.com/tvchannels/in/Sun-Bangla-Cinema.html,,,False,LaoSat
3651 Vtp 7BC0,DVB-S28PSK120002/3,12.0,Channel 4 Nepal,,MPEG-4/SD,113.0,114 Nep,,new,DVB-S2,12000.0,2/3,3651 V,tp 7B,0.0,,,Channel 4 Nepal,https://www.lyngsat.com/tvchannels/np/Channel-4-Nepal.html,,,False,LaoSat
3653 Htp 7AC0,DVB-S2QPSK24003/4,1.0,Luang Prabang TV,,?-?MPEG-4/SD,512.0,4.04113 Lao,,Albert I220303,DVB-S2,2400.0,3/4,3653 H,tp 7A,0.0,,,,,,,False,LaoSat
3653 Htp 7AC0,DVB-S2QPSK24003/4,2.0,Luang Prabang Radio,,,,4112 Lao,,,DVB-S2,2400.0,3/4,3653 H,tp 7A,0.0,,,Luang Prabang Radio,https://www.lyngsat.com/radiochannels/la/Luang-Prabang-Radio.html,,,False,LaoSat
3656 Htp 7AC0,DVB-S2QPSK23003/4,1.0,Champasack TV,,?-?MPEG-4/SD,513.0,4.04113 Lao,,Albert I220422,DVB-S2,2300.0,3/4,3656 H,tp 7A,0.0,,,,,,,False,LaoSat
10730 Vtp 1BKu0,DVB-S2QPSK400004/5,,LaoSat TV,,,,4.7,StreamGuardTopwellUnitend,Josh200803,DVB-S2,40000.0,4/5,10730 V,tp 1B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10730 Vtp 1BKu0,DVB-S2QPSK400004/5,,LaoSat TV,,,,4.7,StreamGuardTopwellUnitend,Josh200803,DVB-S2,40000.0,4/5,10730 V,tp 1B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10730 Vtp 1BKu0,DVB-S2QPSK400004/5,,LaoSat TV,,,,4.7,StreamGuardTopwellUnitend,Josh200803,DVB-S2,40000.0,4/5,10730 V,tp 1B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10730 Vtp 1BKu0,DVB-S2QPSK400004/5,,LaoSat TV,,,,4.7,StreamGuardTopwellUnitend,Josh200803,DVB-S2,40000.0,4/5,10730 V,tp 1B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10730 Vtp 1BKu0,DVB-S2QPSK400004/5,,LaoSat TV,,,,4.7,StreamGuardTopwellUnitend,Josh200803,DVB-S2,40000.0,4/5,10730 V,tp 1B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10730 Vtp 1BKu0,DVB-S2QPSK400004/5,,LaoSat TV,,,,4.7,StreamGuardTopwellUnitend,Josh200803,DVB-S2,40000.0,4/5,10730 V,tp 1B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10730 Vtp 1BKu0,DVB-S2QPSK400004/5,,LaoSat TV,,,,4.7,StreamGuardTopwellUnitend,Josh200803,DVB-S2,40000.0,4/5,10730 V,tp 1B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10730 Vtp 1BKu0,DVB-S2QPSK400004/5,,LaoSat TV,,,,4.7,StreamGuardTopwellUnitend,Josh200803,DVB-S2,40000.0,4/5,10730 V,tp 1B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10730 Vtp 1BKu0,DVB-S2QPSK400004/5,,LaoSat TV,,,,4.7,StreamGuardTopwellUnitend,Josh200803,DVB-S2,40000.0,4/5,10730 V,tp 1B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10730 Vtp 1BKu0,DVB-S2QPSK400004/5,,LaoSat TV,,,,4.7,StreamGuardTopwellUnitend,Josh200803,DVB-S2,40000.0,4/5,10730 V,tp 1B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10730 Vtp 1BKu0,DVB-S2QPSK400004/5,,LaoSat TV,,,,4.7,StreamGuardTopwellUnitend,Josh200803,DVB-S2,40000.0,4/5,10730 V,tp 1B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10730 Vtp 1BKu0,DVB-S2QPSK400004/5,,LaoSat TV,,,,4.7,StreamGuardTopwellUnitend,Josh200803,DVB-S2,40000.0,4/5,10730 V,tp 1B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10730 Vtp 1BKu0,DVB-S2QPSK400004/5,,LaoSat TV,,,,4.7,StreamGuardTopwellUnitend,Josh200803,DVB-S2,40000.0,4/5,10730 V,tp 1B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10730 Vtp 1BKu0,DVB-S2QPSK400004/5,,LaoSat TV,,,,4.7,StreamGuardTopwellUnitend,Josh200803,DVB-S2,40000.0,4/5,10730 V,tp 1B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Htp 2AKu0,DVB-S28PSK450003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,NHMPlay220514,DVB-S2,45000.0,3/4,10790 H,tp 2A,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Htp 2AKu0,DVB-S28PSK450003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,NHMPlay220514,DVB-S2,45000.0,3/4,10790 H,tp 2A,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Htp 2AKu0,DVB-S28PSK450003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,NHMPlay220514,DVB-S2,45000.0,3/4,10790 H,tp 2A,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Htp 2AKu0,DVB-S28PSK450003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,NHMPlay220514,DVB-S2,45000.0,3/4,10790 H,tp 2A,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Htp 2AKu0,DVB-S28PSK450003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,NHMPlay220514,DVB-S2,45000.0,3/4,10790 H,tp 2A,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Htp 2AKu0,DVB-S28PSK450003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,NHMPlay220514,DVB-S2,45000.0,3/4,10790 H,tp 2A,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Htp 2AKu0,DVB-S28PSK450003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,NHMPlay220514,DVB-S2,45000.0,3/4,10790 H,tp 2A,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Htp 2AKu0,DVB-S28PSK450003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,NHMPlay220514,DVB-S2,45000.0,3/4,10790 H,tp 2A,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Htp 2AKu0,DVB-S28PSK450003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,NHMPlay220514,DVB-S2,45000.0,3/4,10790 H,tp 2A,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Htp 2AKu0,DVB-S28PSK450003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,NHMPlay220514,DVB-S2,45000.0,3/4,10790 H,tp 2A,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Htp 2AKu0,DVB-S28PSK450003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,NHMPlay220514,DVB-S2,45000.0,3/4,10790 H,tp 2A,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Htp 2AKu0,DVB-S28PSK450003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,NHMPlay220514,DVB-S2,45000.0,3/4,10790 H,tp 2A,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Htp 2AKu0,DVB-S28PSK450003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,NHMPlay220514,DVB-S2,45000.0,3/4,10790 H,tp 2A,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Htp 2AKu0,DVB-S28PSK450003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,NHMPlay220514,DVB-S2,45000.0,3/4,10790 H,tp 2A,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Vtp 2BKu0,DVB-S28PSK400003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,TTN Live240105,DVB-S2,40000.0,3/4,10790 V,tp 2B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Vtp 2BKu0,DVB-S28PSK400003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,TTN Live240105,DVB-S2,40000.0,3/4,10790 V,tp 2B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Vtp 2BKu0,DVB-S28PSK400003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,TTN Live240105,DVB-S2,40000.0,3/4,10790 V,tp 2B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Vtp 2BKu0,DVB-S28PSK400003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,TTN Live240105,DVB-S2,40000.0,3/4,10790 V,tp 2B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Vtp 2BKu0,DVB-S28PSK400003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,TTN Live240105,DVB-S2,40000.0,3/4,10790 V,tp 2B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Vtp 2BKu0,DVB-S28PSK400003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,TTN Live240105,DVB-S2,40000.0,3/4,10790 V,tp 2B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Vtp 2BKu0,DVB-S28PSK400003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,TTN Live240105,DVB-S2,40000.0,3/4,10790 V,tp 2B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Vtp 2BKu0,DVB-S28PSK400003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,TTN Live240105,DVB-S2,40000.0,3/4,10790 V,tp 2B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Vtp 2BKu0,DVB-S28PSK400003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,TTN Live240105,DVB-S2,40000.0,3/4,10790 V,tp 2B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Vtp 2BKu0,DVB-S28PSK400003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,TTN Live240105,DVB-S2,40000.0,3/4,10790 V,tp 2B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Vtp 2BKu0,DVB-S28PSK400003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,TTN Live240105,DVB-S2,40000.0,3/4,10790 V,tp 2B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Vtp 2BKu0,DVB-S28PSK400003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,TTN Live240105,DVB-S2,40000.0,3/4,10790 V,tp 2B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Vtp 2BKu0,DVB-S28PSK400003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,TTN Live240105,DVB-S2,40000.0,3/4,10790 V,tp 2B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10790 Vtp 2BKu0,DVB-S28PSK400003/4,,LaoSat TV,,,,7.9,StreamGuardTopwellUnitend,TTN Live240105,DVB-S2,40000.0,3/4,10790 V,tp 2B,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10850 Htp 3AKu0,DVB-S2QPSK400003/4,,LaoSat TV,,,,4.0,StreamGuardTopwellUnitend,NHMPlay220514,DVB-S2,40000.0,3/4,10850 H,tp 3A,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10850 Htp 3AKu0,DVB-S2QPSK400003/4,,LaoSat TV,,,,4.0,StreamGuardTopwellUnitend,NHMPlay220514,DVB-S2,40000.0,3/4,10850 H,tp 3A,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10850 Htp 3AKu0,DVB-S2QPSK400003/4,,LaoSat TV,,,,4.0,StreamGuardTopwellUnitend,NHMPlay220514,DVB-S2,40000.0,3/4,10850 H,tp 3A,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10850 Htp 3AKu0,DVB-S2QPSK400003/4,,LaoSat TV,,,,4.0,StreamGuardTopwellUnitend,NHMPlay220514,DVB-S2,40000.0,3/4,10850 H,tp 3A,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10850 Htp 3AKu0,DVB-S2QPSK400003/4,,LaoSat TV,,,,4.0,StreamGuardTopwellUnitend,NHMPlay220514,DVB-S2,40000.0,3/4,10850 H,tp 3A,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10850 Htp 3AKu0,DVB-S2QPSK400003/4,,LaoSat TV,,,,4.0,StreamGuardTopwellUnitend,NHMPlay220514,DVB-S2,40000.0,3/4,10850 H,tp 3A,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10850 Htp 3AKu0,DVB-S2QPSK400003/4,,LaoSat TV,,,,4.0,StreamGuardTopwellUnitend,NHMPlay220514,DVB-S2,40000.0,3/4,10850 H,tp 3A,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
10850 Htp 3AKu0,DVB-S2QPSK400003/4,,LaoSat TV,,,,4.0,StreamGuardTopwellUnitend,NHMPlay220514,DVB-S2,40000.0,3/4,10850 H,tp 3A,0.0,"StreamGuard,Topwell,Unitend",,,,LaoSat TV,https://www.lyngsat.com/packages/LaoSat-TV.html,False,LaoSat
